category,item,description, chop , cost , JOIN , group , size decimal 
STUDIO,S26957,POEM BLUE 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26958,POEM GREEN 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26959,POEM YELLOW 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26960,MATT WHITE 3/4 X 7/8,  4.02 ,  1.95 ,  5.74 ,Wood,  0.75 
STUDIO,S26961,POEM METALLIC BLACK 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26964,POEM SILVER 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26965,POEMS CHINA RED 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26966,POEMS ORANGE 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26967,POEMS CANARY YELLOW 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26968,POEMS AQUA GREEN 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26970,POEMS CERULEAN BLUE 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26971,POEMS VIOLET 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S270,FILLET MATT BLACK SCOOP,       ,  2.14 ,       ,Fillet,  0.50 
STUDIO,S27001,MATTE BLACK STEP 1 1/8 X 7/8,  5.50 ,  2.80 ,  7.86 ,Wood,  1.13 
STUDIO,S27060,MATT WHITE 1 1/8 X 7/8,  5.50 ,  2.80 ,  7.86 ,Wood,  1.13 
STUDIO,S27235,OPUS MATT BLACK/SILVER 3/4,  7.22 ,  3.94 ,  10.31 ,Wood,  0.75 
STUDIO,S27245,OPUS MATT BLACK/GOLD 3/4,  7.22 ,  3.94 ,  10.31 ,Wood,  0.75 
STUDIO,S27255,OPUS MATT BLACK/COPPER 3/4,  7.22 ,  3.94 ,  10.31 ,Wood,  0.75 
STUDIO,S27265,OPUS MATT BLACK/GUN METAL 3/4,  7.22 ,  3.94 ,  10.31 ,Wood,  0.75 
STUDIO,S27401,MATT BLACK 1 1/4 X 1 1/8,  6.67 ,  3.55 ,  9.53 ,Wood,  1.25 
STUDIO,S27460,MATT WHITE 1 1/4 X 1 1/8,  6.67 ,  3.55 ,  9.53 ,Wood,  1.25 
STUDIO,S27501,MATT BLACK 1 5/8 X 1 3/8,  7.91 ,  4.46 ,  11.30 ,Wood,  1.63 
STUDIO,S27560,MATT WHITE 1 5/8 X 1 3/8,  7.91 ,  4.46 ,  11.30 ,Wood,  1.63 
STUDIO,S27601,MATT BLACK 2 X 1 5/16,  9.21 ,  5.60 ,  13.16 ,Wood,  2.00 
STUDIO,S27660,2 MATT WHITE,  9.21 ,  5.60 ,  13.16 ,Wood,  2.00 
STUDIO,S27701,MATT BLACK 3/4 X 1 1/8,  4.77 ,  2.37 ,  6.81 ,Wood,  0.75 
STUDIO,S277120,COFFEE BROWN 3/4 X 1-1/4,  8.43 ,  4.88 ,  12.04 ,Wood,  0.75 
STUDIO,S277124,HONEY MAPLE 3/4 X 1-1/4,  8.43 ,  4.88 ,  12.04 ,Wood,  0.75 
STUDIO,S277125,CHERRY STAIN 3/4 X 1-1/4,  8.43 ,  4.88 ,  12.04 ,Wood,  0.75 
STUDIO,S277128,WALNUT STAIN 3/4 X 1-1/4,  8.43 ,  4.88 ,  12.04 ,Wood,  0.75 
STUDIO,S277129,CLEAR 3/4 RAMIN,  8.43 ,  4.88 ,  12.04 ,Wood,  0.75 
STUDIO,S277134,MAHOGANY STAIN 3/4 X 1-1/4,  8.43 ,  4.88 ,  12.04 ,Wood,  0.75 
STUDIO,S277145,CHARCOAL STAIN 3/4 X 1-1/4,  8.43 ,  4.88 ,  12.04 ,Wood,  0.75 
STUDIO,S277158,WHITEWASH STAIN 3/4 X 1-1/4,  8.43 ,  4.88 ,  12.04 ,Wood,  0.75 
STUDIO,S277159,BLACK STAIN 3/4 X 1-1/4,  8.43 ,  4.88 ,  12.04 ,Wood,  0.75 
STUDIO,S27730,LISO 3/4 SILVER,  6.55 ,  3.47 ,  9.36 ,Wood,  0.75 
STUDIO,S27740,LISO 3/4 GOLD,  6.55 ,  3.47 ,  9.36 ,Wood,  0.75 
STUDIO,S27760,MATT WHITE 3/4 X 1 1/8,  4.77 ,  2.37 ,  6.81 ,Wood,  0.75 
STUDIO,S27801,MATT BLACK 1 1/2 x 2 1/4 SB,  11.02 ,  6.93 ,  15.74 ,Wood,  1.50 
STUDIO,S27860,MATT WHITE 1 1/2 X 2 1/4 SB,  11.02 ,  6.93 ,  15.74 ,Wood,  1.50 
STUDIO,S27901,MATT BLACK 1 X 2 1/4 SB,  9.34 ,  5.73 ,  13.34 ,Wood,  1.00 
STUDIO,S27960,MATT WHITE 1 X 2 1/4 SB,  9.34 ,  5.73 ,  13.34 ,Wood,  1.00 
STUDIO,S28103,OMNI BLACK/GOLD LIP 1-1/2 X 7/,  7.55 ,  4.18 ,  10.79 ,Wood,  1.50 
STUDIO,S28104,OMNI BLACK/SILVER LIP 1-1/2 X,  7.55 ,  4.18 ,  10.79 ,Wood,  1.50 
STUDIO,S28105,OMNI BLACK/GUNMETAL LIP 1-1/2,  7.55 ,  4.18 ,  10.79 ,Wood,  1.50 
STUDIO,S28203,OMNI BLACK/GOLD LIP 2-1/4 X 1-,  10.69 ,  6.70 ,  15.27 ,Wood,  2.25 
STUDIO,S28204,OMNI BLK/SLVR LIP 2-1/4 X 1-1/,  10.69 ,  6.70 ,  15.27 ,Wood,  2.25 
STUDIO,S28205,OMNI BLK/GUNMETAL LIP 2 1/4 X,  10.69 ,  6.70 ,  15.27 ,Wood,  2.25 
STUDIO,S28235,OPUS MATT BLACK/SILVER 1,  7.84 ,  4.40 ,  11.20 ,Wood,  1.00 
STUDIO,S28245,OPUS MATT BLACK/GOLD 1,  7.84 ,  4.40 ,  11.20 ,Wood,  1.00 
STUDIO,S28255,OPUS MATT BLACK/COPPER 1,  7.84 ,  4.40 ,  11.20 ,Wood,  1.00 
STUDIO,S28265,OPUS MATT BLACK/GUN METAL 1,  7.84 ,  4.40 ,  11.20 ,Wood,  1.00 
STUDIO,S28701,MATTE BLACK ANGLE 1 5/8 X 15/1,  7.52 ,  4.16 ,  10.74 ,Wood,  1.63 
STUDIO,S28901,MATTE BLACK SLOPE 1 5/8 X 1 1/,  8.31 ,  4.78 ,  11.87 ,Wood,  1.63 
STUDIO,S28960,MATT WHITE 1 5/8 X 1 13/16,  8.31 ,  4.78 ,  11.87 ,Wood,  1.63 
STUDIO,S29201,MATTE BLACK FLAT 2 3/8 X 7/8,  8.41 ,  4.87 ,  12.01 ,Wood,  2.39 
STUDIO,S29601,MATT BLACK 1 PANEL,  5.79 ,  2.98 ,  8.27 ,Wood,  1.00 
STUDIO,S29701,MATT BLACK 2 1/16 PANEL,  7.95 ,  4.49 ,  11.36 ,Wood,  2.06 
STUDIO,S30050,HONORS MATT MHGNY 1 3/16 X 7/8,  7.25 ,  3.96 ,  10.36 ,Wood,  1.19 
STUDIO,S30120,KOTA 13/16 COFFEE BROWN,  6.17 ,  3.22 ,  8.81 ,Wood,  0.81 
STUDIO,S30124,KOTA 13/16 PECAN,  6.17 ,  3.22 ,  8.81 ,Wood,  0.81 
STUDIO,S30125,KOTA 13/16 CHERRY,  6.17 ,  3.22 ,  8.81 ,Wood,  0.81 
STUDIO,S30128,KOTA 13/16 WALNUT,  6.17 ,  3.22 ,  8.81 ,Wood,  0.81 
STUDIO,S30129,KOTA 13/16 NATURAL,  6.17 ,  3.22 ,  8.81 ,Wood,  0.81 
STUDIO,S30159,KOTA 13/16 BLACK,  6.17 ,  3.22 ,  8.81 ,Wood,  0.81 
STUDIO,S3020,MADERA COFFEE 3/4 X 3/4,  5.09 ,  2.56 ,  7.27 ,Wood,  0.75 
STUDIO,S30220,KOTA 1 3/4 COFFEE BROWN,  10.46 ,  6.54 ,  14.94 ,Wood,  1.75 
STUDIO,S30224,KOTA 1 3/4 PECAN,  10.46 ,  6.54 ,  14.94 ,Wood,  1.75 
STUDIO,S30225,KOTA 1 3/4 CHERRY,  10.46 ,  6.54 ,  14.94 ,Wood,  1.75 
STUDIO,S30228,KOTA 1 3/4 WALNUT,  10.46 ,  6.54 ,  14.94 ,Wood,  1.75 
STUDIO,S30229,KOTA 1 3/4 NATURAL,  10.46 ,  6.54 ,  14.94 ,Wood,  1.75 
STUDIO,S3024,MADERA PECAN 3/4 X 3/4,  5.09 ,  2.56 ,  7.27 ,Wood,  0.75 
STUDIO,S30259,KOTA 1 3/4 BLACK,  10.46 ,  6.54 ,  14.94 ,Wood,  1.75 
STUDIO,S3028,MADERA WALNUT 3/4 X 3/4,  5.09 ,  2.56 ,  7.27 ,Wood,  0.75 
STUDIO,S3029,MADERA NATURAL CLR 3/4 X 3/4,  5.09 ,  2.56 ,  7.27 ,Wood,  0.75 
STUDIO,S30320,KOTA 1 5/16 COFFEE BROWN,  8.60 ,  5.03 ,  12.29 ,Wood,  1.31 
STUDIO,S30324,KOTA 1 5/16 PECAN,  8.60 ,  5.03 ,  12.29 ,Wood,  1.31 
STUDIO,S30325,KOTA 1 5/16 CHERRY,  8.60 ,  5.03 ,  12.29 ,Wood,  1.31 
STUDIO,S30328,KOTA 1 5/16 WALNUT,  8.60 ,  5.03 ,  12.29 ,Wood,  1.31 
STUDIO,S30329,KOTA 1 5/16 NATURAL,  8.60 ,  5.03 ,  12.29 ,Wood,  1.31 
STUDIO,S30359,KOTA 1 5/16 BLACK,  8.60 ,  5.03 ,  12.29 ,Wood,  1.31 
STUDIO,S30420,KOTA 13/16 COFFEE BROWN,  8.60 ,  5.03 ,  12.29 ,Wood,  0.81 
STUDIO,S30424,KOTA 13/16 PECAN,  8.60 ,  5.03 ,  12.29 ,Wood,  0.81 
STUDIO,S30425,KOTA 13/16 CHERRY,  8.60 ,  5.03 ,  12.29 ,Wood,  0.81 
STUDIO,S30428,KOTA 13/16 WALNUT,  8.60 ,  5.03 ,  12.29 ,Wood,  0.81 
STUDIO,S30429,KOTA 13/16 NATURAL,  8.60 ,  5.03 ,  12.29 ,Wood,  0.81 
STUDIO,S30459,KOTA 13/16 BLACK,  8.60 ,  5.03 ,  12.29 ,Wood,  0.81 
STUDIO,S30520,KOTA 1 COFFEE BROWN SHBX,  11.76 ,  7.44 ,  16.80 ,Wood,  1.00 
STUDIO,S30524,KOTA 1 PECAN SHBX,  11.76 ,  7.44 ,  16.80 ,Wood,  1.00 
STUDIO,S30525,KOTA 1 CHERRY SHBX,  11.76 ,  7.44 ,  16.80 ,Wood,  1.00 
STUDIO,S30528,KOTA 1 WALNUT SHBX,  11.76 ,  7.44 ,  16.80 ,Wood,  1.00 
STUDIO,S30529,KOTA 1 NATURAL SHBX,  11.76 ,  7.44 ,  16.80 ,Wood,  1.00 
STUDIO,S30559,KOTA 1 BLACK SHBX,  11.76 ,  7.44 ,  16.80 ,Wood,  1.00 
STUDIO,S3059,MADERA BLACK 3/4 X 3/4,  5.09 ,  2.56 ,  7.27 ,Wood,  0.75 
STUDIO,S30620,KOTA 2 3/8 COFFEE BROWN,  13.12 ,  8.41 ,  18.74 ,Wood,  2.38 
STUDIO,S30624,KOTA 2 3/8 PECAN,  13.12 ,  8.41 ,  18.74 ,Wood,  2.38 
STUDIO,S30625,KOTA 2 3/8 CHERRY,  13.12 ,  8.41 ,  18.74 ,Wood,  2.38 
STUDIO,S30628,KOTA 2 3/8 WALNUT,  13.12 ,  8.41 ,  18.74 ,Wood,  2.38 
STUDIO,S30629,KOTA 2 3/8 NATURAL,  13.12 ,  8.41 ,  18.74 ,Wood,  2.38 
STUDIO,S30659,KOTA 2 3/8 BLACK,  13.12 ,  8.41 ,  18.74 ,Wood,  2.38 
STUDIO,S31045,HONORS GLOS MHGNY/GLD LN 1 3/4,  9.03 ,  5.42 ,  12.90 ,Wood,  1.75 
STUDIO,S31050,HONORS MATT MAHOGANY 1 3/4 X 7,  8.16 ,  4.66 ,  11.66 ,Wood,  1.75 
STUDIO,S31055,HONORS MATT MHGNY/GLD LN 1 3/4,  8.82 ,  5.23 ,  12.60 ,Wood,  1.75 
STUDIO,S32026,CHALET 15/16 WALNUT,  9.58 ,  5.94 ,  13.69 ,Wood,  0.94 
STUDIO,S32027,CHALET 15/16 BUFF,  9.58 ,  5.94 ,  13.69 ,Wood,  0.94 
STUDIO,S32055,CHALET 15/16 CAROB,  9.58 ,  5.94 ,  13.69 ,Wood,  0.94 
STUDIO,S32059,CHALET 15/16 BLACK,  9.58 ,  5.94 ,  13.69 ,Wood,  0.94 
STUDIO,S32060,CHALET 15/16 WHITE,  9.58 ,  5.94 ,  13.69 ,Wood,  0.94 
STUDIO,S322125,NUANCE CHERRY 1-1/2 X 7/8,  8.27 ,  4.75 ,  11.81 ,Wood,  1.50 
STUDIO,S3228,MADERA WALNUT 1 5/8 X 7/8,  7.77 ,  4.35 ,  11.10 ,Wood,  1.63 
STUDIO,S3229,MADERA NATURAL CLR 1 5/8 X 7/8,  7.77 ,  4.35 ,  11.10 ,Wood,  1.63 
STUDIO,S3328,MADERA WALNUT 3/4 X 1 1/4,  7.04 ,  3.81 ,  10.06 ,Wood,  0.75 
STUDIO,S3329,MADERA NATURAL CLR 3/4 X 1 1/4,  7.04 ,  3.81 ,  10.06 ,Wood,  0.75 
STUDIO,S3345,MADERA GRAY 3/4 X 1 1/4,  7.04 ,  3.81 ,  10.06 ,Wood,  0.75 
STUDIO,S3359,MADERA BLACK 3/4 X 1 1/4,  7.04 ,  3.81 ,  10.06 ,Wood,  0.75 
STUDIO,S34120,KOTA FLOATER 3/8 COFFEE BROWN,  8.04 ,  4.56 ,  11.49 ,Wood,  1.38 
STUDIO,S34125,KOTA FLOATER 3/8 CHERRY,  8.04 ,  4.56 ,  11.49 ,Wood,  1.38 
STUDIO,S34128,KOTA FLOATER 3/8 WALNUT,  8.04 ,  4.56 ,  11.49 ,Wood,  1.38 
STUDIO,S34129,KOTA FLOATER 3/8 NATURAL,  8.04 ,  4.56 ,  11.49 ,Wood,  1.38 
STUDIO,S34159,KOTA FLOATER 3/8 BLACK,  8.04 ,  4.56 ,  11.49 ,Wood,  1.38 
STUDIO,S35120,KOTA FLOATER 3/8 COFFEE BROWN,  10.91 ,  6.85 ,  15.59 ,Wood,  1.63 
STUDIO,S35125,KOTA FLOATER 3/8 CHERRY,  10.91 ,  6.85 ,  15.59 ,Wood,  1.63 
STUDIO,S35128,KOTA FLOATER 3/8 WALNUT,  10.91 ,  6.85 ,  15.59 ,Wood,  1.63 
STUDIO,S35129,KOTA FLOATER 3/8 NATURAL,  10.91 ,  6.85 ,  15.59 ,Wood,  1.63 
STUDIO,S35159,KOTA FLOATER 3/8 BLACK,  10.91 ,  6.85 ,  15.59 ,Wood,  1.63 
STUDIO,S361120,COFFEE BROWN 1-3/16 X 3/4,  8.20 ,  4.69 ,  11.71 ,Wood,  1.19 
STUDIO,S361124,HONEY PECAN 1 3/16 X 3/4,  8.20 ,  4.69 ,  11.71 ,Wood,  1.81 
STUDIO,S361125,CHERRY STAIN 1-3/16 X 3/4,  8.20 ,  4.69 ,  11.71 ,Wood,  1.19 
STUDIO,S361128,WALNUT STAIN 1-3/16 X 3/4,  8.20 ,  4.69 ,  11.71 ,Wood,  1.19 
STUDIO,S361129,CLEAR 1-3/16 X 3/4,  8.20 ,  4.69 ,  11.71 ,Wood,  1.19 
STUDIO,S361135,DK MAHOGANY STAIN 1-3/16 X 3/4,  8.20 ,  4.69 ,  11.71 ,Wood,  1.19 
STUDIO,S361142,WHITEWASH STAIN 1-3/16 X 3/4,  8.20 ,  4.69 ,  11.71 ,Wood,  1.19 
STUDIO,S361145,CHARCOAL STAIN 1-3/16 X 3/4,  8.20 ,  4.69 ,  11.71 ,Wood,  1.19 
STUDIO,S361159,BLACK STAIN 1 3/16 X 3/4,  8.20 ,  4.69 ,  11.71 ,Wood,  1.81 
STUDIO,S36320,SIERRA 1X1 WALNUT,  8.14 ,  4.64 ,  11.63 ,Wood,  1.00 
STUDIO,S36324,SIERRA 1X1 PECAN,  8.14 ,  4.64 ,  11.63 ,Wood,  1.00 
STUDIO,S36327,SIERRA 1X1 BUFF,  8.14 ,  4.64 ,  11.63 ,Wood,  1.00 
STUDIO,S36345,SIERRA 1X1 GRAY,  8.14 ,  4.64 ,  11.63 ,Wood,  1.00 
STUDIO,S36358,SIERRA 1X1 BEIGE,  8.14 ,  4.64 ,  11.63 ,Wood,  1.00 
STUDIO,S36420,SIERRA III 3/4 WALNUT,  4.91 ,  2.45 ,  7.01 ,Wood,  0.75 
STUDIO,S36424,SIERRA III 3/4 PECAN,  4.91 ,  2.45 ,  7.01 ,Wood,  0.75 
STUDIO,S36427,SIERRA III 3/4 BUFF,  4.91 ,  2.45 ,  7.01 ,Wood,  0.75 
STUDIO,S36445,SIERRA III 3/4 GRAY,  4.91 ,  2.45 ,  7.01 ,Wood,  0.75 
STUDIO,S36458,SIERRA III 3/4 BEIGE,  4.91 ,  2.45 ,  7.01 ,Wood,  0.75 
STUDIO,S365,FILLET CRUSHED GOLD,       ,  2.23 ,       ,Fillet,  0.75 
STUDIO,S36520,SIERRA III 13/16 WALNUT,  8.05 ,  4.57 ,  11.50 ,Wood,  0.81 
STUDIO,S36524,SIERRA III 13/16 PECAN,  8.05 ,  4.57 ,  11.50 ,Wood,  0.81 
STUDIO,S36527,SIERRA III 13/16 BUFF,  8.05 ,  4.57 ,  11.50 ,Wood,  0.81 
STUDIO,S36545,SIERRA III 13/16 GRAY,  8.05 ,  4.57 ,  11.50 ,Wood,  0.81 
STUDIO,S36558,SIERRA III 13/16 BEIGE,  8.05 ,  4.57 ,  11.50 ,Wood,  0.81 
STUDIO,S36620,SIERRA 1 9/16 X 1 1/16 WALNUT,  10.50 ,  6.57 ,  15.00 ,Wood,  1.56 
STUDIO,S36624,SIERRA 1 9/16 X 1 1/16 PECAN,  10.50 ,  6.57 ,  15.00 ,Wood,  1.56 
STUDIO,S36627,SIERRA 1 9/16 X 1 1/16 BUFF,  10.50 ,  6.57 ,  15.00 ,Wood,  1.56 
STUDIO,S36645,SIERRA 1 9/16 X 1 1/16 GRAY,  10.50 ,  6.57 ,  15.00 ,Wood,  1.56 
STUDIO,S36658,SIERRA 1 9/16 X 1 1/16 BEIGE,  10.50 ,  6.57 ,  15.00 ,Wood,  1.56 
STUDIO,S368,FILLET CRUSHED GOLD,       ,  2.23 ,       ,Fillet,  0.75 
STUDIO,S369120,COFFEE BROWN 3/4 X 3/4,  6.14 ,  3.20 ,  8.77 ,Wood,  0.75 
STUDIO,S369124,HONEY PECAN STAIN 3/4 X 3/4,  6.14 ,  3.20 ,  8.77 ,Wood,  0.75 
STUDIO,S369125,CHERRY STAIN 3/4 X 3/4,  6.14 ,  3.20 ,  8.77 ,Wood,  0.75 
STUDIO,S369128,DARK WALNUT STAIN 3/4 X 3/4,  6.14 ,  3.20 ,  8.77 ,Wood,  0.75 
STUDIO,S369129,CLEAR 3/4 X 3/4,  6.14 ,  3.20 ,  8.77 ,Wood,  0.75 
STUDIO,S369134,MAHOGANY STAIN 3/4 X 3/4,  6.14 ,  3.20 ,  8.77 ,Wood,  0.75 
STUDIO,S369145,CHARCOAL STAIN 3/4 X 3/4,  6.14 ,  3.20 ,  8.77 ,Wood,  0.75 
STUDIO,S369158,WHITEWASH STAIN 3/4 X 3/4,  6.14 ,  3.20 ,  8.77 ,Wood,  0.75 
STUDIO,S369159,OPAQUE BLACK 3/4 X 3/4,  6.14 ,  3.20 ,  8.77 ,Wood,  0.75 
STUDIO,S37010,HARMONY 1 x 1 3/8 SAND CAP,  9.19 ,  5.58 ,  13.13 ,Wood,  1.00 
STUDIO,S370120,COFFEE BROWN 1-1/8 X 3/4,  8.16 ,  4.66 ,  11.66 ,Wood,  1.13 
STUDIO,S370124,HONEY PECAN 1-1/8 X 3/4,  8.16 ,  4.66 ,  11.66 ,Wood,  1.13 
STUDIO,S370125,CHERRY STAIN 1-1/8 X 3/4,  8.16 ,  4.66 ,  11.66 ,Wood,  1.13 
STUDIO,S370128,DARK WALNUT 1-1/8 X 3/4,  8.16 ,  4.66 ,  11.66 ,Wood,  1.13 
STUDIO,S370134,MAHOGANY STAIN 1-1/8 X 3/4,  8.16 ,  4.66 ,  11.66 ,Wood,  1.13 
STUDIO,S370159,OPAQUE BLACK 1-1/8 X 3/4,  8.16 ,  4.66 ,  11.66 ,Wood,  1.13 
STUDIO,S37024,HARMONY 1 x 1 3/8 PECAN CAP,  9.19 ,  5.58 ,  13.13 ,Wood,  1.00 
STUDIO,S37043,HARMONY 1 x 1 3/8 COFFEE CAP,  9.19 ,  5.58 ,  13.13 ,Wood,  1.00 
STUDIO,S37110,HARMONY 1 9/16 x 1 1/2 SAND CA,  13.36 ,  8.58 ,  19.09 ,Wood,  1.56 
STUDIO,S37124,HARMONY 1 9/16 x 1 1/2 PECAN,  13.36 ,  8.58 ,  19.09 ,Wood,  1.56 
STUDIO,S37143,HARMONY 1 9/16 x 1 1/2 COFFEE,  13.36 ,  8.58 ,  19.09 ,Wood,  1.56 
STUDIO,S403002,MATTE BLACK W/GOLD TRIM 7/8,  6.14 ,  3.20 ,  8.77 ,Wood,  0.88 
STUDIO,S405002,MATTE BLACK W/GOLD TRIM 1-3/8,  7.42 ,  4.08 ,  10.60 ,Wood,  1.38 
STUDIO,S4065,ELEVE 1 5/16 GOLD,  8.69 ,  5.11 ,  12.41 ,Wood,  1.31 
STUDIO,S4075,ELEVE 1 5/16 SILVER,  8.69 ,  5.11 ,  12.41 ,Wood,  1.31 
STUDIO,S4085,ELEVE 1 5/16 DARK SILVER,  8.69 ,  5.11 ,  12.41 ,Wood,  1.31 
STUDIO,S40912,REGIA DARK GOLD 1 X 7/8,  7.66 ,  4.26 ,  10.94 ,Wood,  1.88 
STUDIO,S40914,REGIA DARK SILVER 1 X 7/8,  7.66 ,  4.26 ,  10.94 ,Wood,  1.88 
STUDIO,S40922,REGIA GOLD 1 X 7/8,  7.66 ,  4.26 ,  10.94 ,Wood,  1.88 
STUDIO,S40924,REGIA SILVER 1 X 7/8,  7.66 ,  4.26 ,  10.94 ,Wood,  1.88 
STUDIO,S41012,REGIA DARK GOLD 3/4 X 1,  7.84 ,  4.40 ,  11.20 ,Wood,  0.75 
STUDIO,S41014,REGIA DARK SILVER 3/4 X 1,  7.84 ,  4.40 ,  11.20 ,Wood,  0.75 
STUDIO,S41022,REGIA GOLD 3/4 X 1,  7.84 ,  4.40 ,  11.20 ,Wood,  0.75 
STUDIO,S41024,REGIA SILVER 3/4 X 1,  7.84 ,  4.40 ,  11.20 ,Wood,  0.75 
STUDIO,S4120,ETUDE DARK BROWN 1 3/16 X 7/8,  7.76 ,  4.34 ,  11.09 ,Wood,  1.19 
STUDIO,S4124,ETUDE PECAN 1 3/16 X 7/8,  7.76 ,  4.34 ,  11.09 ,Wood,  1.81 
STUDIO,S4128,ETUDE WALNUT 1 3/16 X 7/8,  7.76 ,  4.34 ,  11.09 ,Wood,  1.81 
STUDIO,S4134,ETUDE MAHOGANY 1 3/16 X 7/8,  7.76 ,  4.34 ,  11.09 ,Wood,  1.81 
STUDIO,S4165,ELEVE 13/16 GOLD,  8.69 ,  5.11 ,  12.41 ,Wood,  0.81 
STUDIO,S4175,ELEVE 13/16 SILVER,  8.69 ,  5.11 ,  12.41 ,Wood,  0.81 
STUDIO,S4185,ELEVE 13/16 DARK SILVER,  8.69 ,  5.11 ,  12.41 ,Wood,  0.81 
STUDIO,S42001,POMPEYA 1 3/8 GREEN,  16.05 ,  10.45 ,  22.93 ,Wood,  1.38 
STUDIO,S42002,POMPEYA 1 3/8 ANTIQUE GOLD,  16.05 ,  10.45 ,  22.93 ,Wood,  1.38 
STUDIO,S42003,POMPEYA 1 3/8 DEEP ROSE GOLD,  16.05 ,  10.45 ,  22.93 ,Wood,  1.38 
STUDIO,S42004,POMPEYA 1 3/8 SILVER,  16.05 ,  10.45 ,  22.93 ,Wood,  1.38 
STUDIO,S42005,POMPEYA 1 3/8 BLACK,  16.05 ,  10.45 ,  22.93 ,Wood,  1.38 
STUDIO,S4220,ETUDE DARK BROWN 2 X 7/8,  10.18 ,  6.35 ,  14.54 ,Wood,  2.88 
STUDIO,S4224,ETUDE PECAN 2 X 7/8,  10.18 ,  6.35 ,  14.54 ,Wood,  2.88 
STUDIO,S4228,ETUDE WALNUT 2 X 7/8,  10.18 ,  6.35 ,  14.54 ,Wood,  2.88 
STUDIO,S4234,ETUDE MAHOGANY 2 X 7/8,  10.18 ,  6.35 ,  14.54 ,Wood,  2.88 
STUDIO,S43021,ARRAY BLACK/BROWN 1 5/16,  8.65 ,  5.07 ,  12.36 ,Wood,  1.31 
STUDIO,S43121,ARRAY BLACK/BROWN 1-13/16 X 11,  9.28 ,  5.67 ,  13.26 ,Wood,  1.81 
STUDIO,S44722,VIRTU GOLD 1 X 1-1/8,  7.99 ,  4.52 ,  11.41 ,Wood,  1.00 
STUDIO,S44732,VIRTU SILVER 1 X 1-1/8,  7.99 ,  4.52 ,  11.41 ,Wood,  1.00 
STUDIO,S44822,VIRTU GOLD 3-1/4 X 1-5/8,  17.40 ,  11.37 ,  24.86 ,Wood,  3.25 
STUDIO,S44832,VIRTU SILVER 3-1/4 X 1-5/8,  17.40 ,  11.37 ,  24.86 ,Wood,  3.25 
STUDIO,S4520,ADAGIO II COFFEE 1 X 3/4,  7.20 ,  3.92 ,  10.29 ,Wood,  1.75 
STUDIO,S4524,ADAGIO II PECAN 1 X 3/4,  7.20 ,  3.92 ,  10.29 ,Wood,  1.75 
STUDIO,S4528,ADAGIO II WALNUT 1 X 3/4,  7.20 ,  3.92 ,  10.29 ,Wood,  1.75 
STUDIO,S4534,ADAGIO II MAHOGANY 1 X 3/4,  7.20 ,  3.92 ,  10.29 ,Wood,  1.75 
STUDIO,S4545,ADAGIO II DARK GRAY 1 X 3/4,  7.20 ,  3.92 ,  10.29 ,Wood,  1.75 
STUDIO,S45622,VIRTU GOLD 1-9/16 X 1,  9.21 ,  5.60 ,  13.16 ,Wood,  1.56 
STUDIO,S45632,VIRTU SILVER 1-9/16 X 1,  9.21 ,  5.60 ,  13.16 ,Wood,  1.56 
STUDIO,S45722,VIRTU GOLD 2-1/16 X 1-1/8,  11.50 ,  7.26 ,  16.43 ,Wood,  2.06 
STUDIO,S45732,VIRTU SILVER 2-1/16 X 1-1/8,  11.50 ,  7.26 ,  16.43 ,Wood,  2.06 
STUDIO,S45822,VIRTU GOLD 2 1/2 X 1 1/4,  13.58 ,  8.74 ,  19.40 ,Wood,  2.50 
STUDIO,S45832,VIRTU SILVER 2 1/2 X 1 1/4,  13.58 ,  8.74 ,  19.40 ,Wood,  2.50 
STUDIO,S4620,ADAGIO II COFFEE 1 1/2 X 3/4,  9.05 ,  5.44 ,  12.93 ,Wood,  1.50 
STUDIO,S4624,ADAGIO II PECAN 1 1/2 X 3/4,  9.05 ,  5.44 ,  12.93 ,Wood,  1.50 
STUDIO,S4628,ADAGIO II WALNUT 1 1/2 X 3/4,  9.05 ,  5.44 ,  12.93 ,Wood,  1.50 
STUDIO,S4634,ADAGIO II MAHOG 1 1/2 X 3/4,  9.05 ,  5.44 ,  12.93 ,Wood,  1.50 
STUDIO,S4645,ADAGIO II DK GRY 1 1/2 X 3/4,  9.05 ,  5.44 ,  12.93 ,Wood,  1.50 
